,scm,method,model,seed,q,estimate
1484,fairness_xy,rs_truth,-,0,ate,-0.1820997507252886
1485,fairness_xy,rs_truth,-,0,ate,-0.18079999239266015
1486,fairness_xy,rs_truth,-,0,ate,-0.16820004619300305
1487,fairness_xy,rs_truth,-,0,ate,-0.19709970394176662
1488,fairness_xy,rs_truth,-,0,ate,-0.17569970588021022
1489,fairness_xy,rs_truth,-,0,ate,-0.18269988428634226
1490,fairness_xy,rs_truth,-,0,ett,-0.18990663276518205
1491,fairness_xy,rs_truth,-,0,ett,-0.17622865423024808
1492,fairness_xy,rs_truth,-,0,ett,-0.18192962674181778
1493,fairness_xy,rs_truth,-,0,ett,-0.20036929349382127
1494,fairness_xy,rs_truth,-,0,ett,-0.1769134900408435
1495,fairness_xy,rs_truth,-,0,ett,-0.19323977876771758
1496,fairness_xy,rs_truth,-,0,ett,-0.18205724278067864
1497,fairness_xy,rs_truth,-,0,ett,-0.18528978359646664
1498,fairness_xy,rs_truth,-,0,ett,-0.19062984444890013
1499,fairness_xy,rs_truth,-,0,ett,-0.18893493957229274
1500,fairness_xy,rs_truth,-,0,nde,-0.14970017920923434
1501,fairness_xy,rs_truth,-,0,nde,-0.14289986884229866
1502,fairness_xy,rs_truth,-,0,nde,-0.14350008852720186
1503,fairness_xy,rs_truth,-,0,nde,-0.14219974166540816
1504,fairness_xy,rs_truth,-,0,nde,-0.14480007924073124
1505,fairness_xy,rs_truth,-,0,nde,-0.15499970673257013
1506,fairness_xy,rs_truth,-,0,nde,-0.1543000772756169
1507,fairness_xy,rs_truth,-,0,nde,-0.14019988096989305
1508,fairness_xy,rs_truth,-,0,nde,-0.13080017488555407
1509,fairness_xy,rs_truth,-,0,nde,-0.15130018650252053
1510,fairness_xy,rs_truth,-,0,ctfde,-0.1569261436833685
1511,fairness_xy,rs_truth,-,0,ctfde,-0.16155058294885793
1512,fairness_xy,rs_truth,-,0,ctfde,-0.14740105953792376
1513,fairness_xy,rs_truth,-,0,ctfde,-0.14739119990751998
1514,fairness_xy,rs_truth,-,0,ctfde,-0.15538662612121062
1515,fairness_xy,rs_truth,-,0,ctfde,-0.15902728910244723
1516,fairness_xy,rs_truth,-,0,ctfde,-0.1528938678975154
1517,fairness_xy,rs_truth,-,0,ctfde,-0.1458332428508513
1518,fairness_xy,rs_truth,-,0,ctfde,-0.16543459539750727
1519,fairness_xy,rs_truth,-,0,ctfde,-0.1743794211359827
1520,fairness_xy,exom,maf,0,ate,-0.14872480199901078
1521,fairness_xy,exom,maf,0,ate,-0.2884369627320475
1522,fairness_xy,exom,maf,0,ate,-0.18936004255073768
1523,fairness_xy,exom,maf,0,ate,-0.2921453349524976
1524,fairness_xy,exom,maf,0,ate,-0.1906635693979305
1525,fairness_xy,exom,maf,0,ate,-0.16595326235668578
1526,fairness_xy,exom,maf,0,ate,-0.19165494797194477
1527,fairness_xy,exom,maf,0,ate,-0.1621470321671743
1528,fairness_xy,exom,maf,0,ate,-0.17752066739390493
1529,fairness_xy,exom,maf,0,ate,-0.18499386374111176
1530,fairness_xy,exom,maf,7,ate,-0.22218561764474137
1531,fairness_xy,exom,maf,7,ate,-0.15156556542410032
1532,fairness_xy,exom,maf,7,ate,-0.20941615417024284
1533,fairness_xy,exom,maf,7,ate,-0.11037307761717302
1534,fairness_xy,exom,maf,7,ate,-0.16942024061858857
1535,fairness_xy,exom,maf,7,ate,-0.17581187615236782
1536,fairness_xy,exom,maf,7,ate,-0.15917565330116662
1537,fairness_xy,exom,maf,7,ate,-0.1395007301546695
1538,fairness_xy,exom,maf,7,ate,-0.19349108425424652
1539,fairness_xy,exom,maf,7,ate,-0.13628748304764862
1540,fairness_xy,exom,maf,42,ate,-0.12700954856911723
1541,fairness_xy,exom,maf,42,ate,-0.1433856874493049
1542,fairness_xy,exom,maf,42,ate,-0.20581630800449263
1543,fairness_xy,exom,maf,42,ate,-0.14304523903883515
1544,fairness_xy,exom,maf,42,ate,-0.1800499547364759
1545,fairness_xy,exom,maf,42,ate,-0.23854233552599557
1546,fairness_xy,exom,maf,42,ate,-0.21268661603396588
1547,fairness_xy,exom,maf,42,ate,-0.10945280807868829
1548,fairness_xy,exom,maf,42,ate,-0.19524431787704777
1549,fairness_xy,exom,maf,42,ate,-0.1727771688263472
1550,fairness_xy,exom,maf,3407,ate,-0.2239174094201481
1551,fairness_xy,exom,maf,3407,ate,-0.7392266223041077
1552,fairness_xy,exom,maf,3407,ate,-0.19855063669068546
1553,fairness_xy,exom,maf,3407,ate,-0.10962575197327051
1554,fairness_xy,exom,maf,3407,ate,-0.14336147425114826
1555,fairness_xy,exom,maf,3407,ate,-0.21107102435181835
1556,fairness_xy,exom,maf,3407,ate,-0.1465280877967518
1557,fairness_xy,exom,maf,3407,ate,0.04819358140230934
1558,fairness_xy,exom,maf,3407,ate,-0.25051183818259304
1559,fairness_xy,exom,maf,3407,ate,-0.1706894579390666
1560,fairness_xy,exom,maf,65535,ate,-0.2747138239146355
1561,fairness_xy,exom,maf,65535,ate,-0.24762929794394134
1562,fairness_xy,exom,maf,65535,ate,-0.18845587741451741
1563,fairness_xy,exom,maf,65535,ate,-0.1685025314990199
1564,fairness_xy,exom,maf,65535,ate,-0.16835766504645622
1565,fairness_xy,exom,maf,65535,ate,-0.1857761637911453
1566,fairness_xy,exom,maf,65535,ate,-0.1564152301049439
1567,fairness_xy,exom,maf,65535,ate,-0.21311778273740928
1568,fairness_xy,exom,maf,65535,ate,-0.22589927441893737
1569,fairness_xy,exom,maf,65535,ate,-0.2044417109130089
1570,fairness_xy,exom,maf,0,ett,-0.04716622887337135
1571,fairness_xy,exom,maf,0,ett,-0.2522456494183491
1572,fairness_xy,exom,maf,0,ett,-0.1974195684667977
1573,fairness_xy,exom,maf,0,ett,-0.159886001685221
1574,fairness_xy,exom,maf,0,ett,-0.13064099549394687
1575,fairness_xy,exom,maf,0,ett,-0.12684499779819475
1576,fairness_xy,exom,maf,0,ett,-0.27341161311927314
1577,fairness_xy,exom,maf,0,ett,-0.11854402800368241
1578,fairness_xy,exom,maf,0,ett,-0.07141321717397286
1579,fairness_xy,exom,maf,0,ett,-0.16688543599473743
1580,fairness_xy,exom,maf,7,ett,-0.17538741163672766
1581,fairness_xy,exom,maf,7,ett,-0.31537395643721516
1582,fairness_xy,exom,maf,7,ett,-0.26389767589822277
1583,fairness_xy,exom,maf,7,ett,-0.2670032416100015
1584,fairness_xy,exom,maf,7,ett,-0.23317300502853094
1585,fairness_xy,exom,maf,7,ett,-0.07305173956150052
1586,fairness_xy,exom,maf,7,ett,-0.33955173585080284
1587,fairness_xy,exom,maf,7,ett,-0.11885409194953539
1588,fairness_xy,exom,maf,7,ett,-0.16672384826220443
1589,fairness_xy,exom,maf,7,ett,-0.3263200446530852
1590,fairness_xy,exom,maf,42,ett,-0.19339518420496493
1591,fairness_xy,exom,maf,42,ett,-0.19605001748301898
1592,fairness_xy,exom,maf,42,ett,-0.2019790630615136
1593,fairness_xy,exom,maf,42,ett,-0.2834534001512513
1594,fairness_xy,exom,maf,42,ett,-0.3884027040627375
1595,fairness_xy,exom,maf,42,ett,0.16670958499347466
1596,fairness_xy,exom,maf,42,ett,-0.26190500343742634
1597,fairness_xy,exom,maf,42,ett,-0.24683680411881176
1598,fairness_xy,exom,maf,42,ett,-0.26424712335094985
1599,fairness_xy,exom,maf,42,ett,-0.17029171563852918
1600,fairness_xy,exom,maf,3407,ett,-0.07421861618322323
1601,fairness_xy,exom,maf,3407,ett,-0.13549165293805143
1602,fairness_xy,exom,maf,3407,ett,-0.16139482128482724
1603,fairness_xy,exom,maf,3407,ett,-0.12339593081973876
1604,fairness_xy,exom,maf,3407,ett,-0.04441358397314668
1605,fairness_xy,exom,maf,3407,ett,-0.027239306442984834
1606,fairness_xy,exom,maf,3407,ett,-0.04054022717232936
1607,fairness_xy,exom,maf,3407,ett,-0.5239055237392718
1608,fairness_xy,exom,maf,3407,ett,-0.15663253002986127
1609,fairness_xy,exom,maf,3407,ett,-0.17641159999587963
1610,fairness_xy,exom,maf,65535,ett,0.2866685877815247
1611,fairness_xy,exom,maf,65535,ett,-0.28852204833298994
1612,fairness_xy,exom,maf,65535,ett,-0.2513058151378712
1613,fairness_xy,exom,maf,65535,ett,-0.12436680312844245
1614,fairness_xy,exom,maf,65535,ett,-0.2823134767864525
1615,fairness_xy,exom,maf,65535,ett,-0.17537427662371563
1616,fairness_xy,exom,maf,65535,ett,-0.14997470778948463
1617,fairness_xy,exom,maf,65535,ett,-0.22238715720444652
1618,fairness_xy,exom,maf,65535,ett,-0.003025758137461365
1619,fairness_xy,exom,maf,65535,ett,-0.20314504239720693
1620,fairness_xy,exom,maf,0,nde,-0.20884203999763307
1621,fairness_xy,exom,maf,0,nde,-0.18134228735131275
1622,fairness_xy,exom,maf,0,nde,-0.03128690823803526
1623,fairness_xy,exom,maf,0,nde,-0.20585219717203607
1624,fairness_xy,exom,maf,0,nde,-0.15805834416959613
1625,fairness_xy,exom,maf,0,nde,-0.17006415097477162
1626,fairness_xy,exom,maf,0,nde,-0.12993152046418682
1627,fairness_xy,exom,maf,0,nde,-0.15487184581224978
1628,fairness_xy,exom,maf,0,nde,-0.1485674034372847
1629,fairness_xy,exom,maf,0,nde,-0.19954482407820207
1630,fairness_xy,exom,maf,7,nde,-0.11765747827549883
1631,fairness_xy,exom,maf,7,nde,-0.1153040407102478
1632,fairness_xy,exom,maf,7,nde,-0.008780637452662554
1633,fairness_xy,exom,maf,7,nde,-0.18040200014041263
1634,fairness_xy,exom,maf,7,nde,-0.17486468885637496
1635,fairness_xy,exom,maf,7,nde,-0.0716963517637017
1636,fairness_xy,exom,maf,7,nde,-0.12476230922947001
1637,fairness_xy,exom,maf,7,nde,-0.21451949802900577
1638,fairness_xy,exom,maf,7,nde,-0.21490664845898555
1639,fairness_xy,exom,maf,7,nde,-0.12549313256516303
1640,fairness_xy,exom,maf,42,nde,-0.15970233235233783
1641,fairness_xy,exom,maf,42,nde,-0.06731139063801955
1642,fairness_xy,exom,maf,42,nde,-0.11530188559894727
1643,fairness_xy,exom,maf,42,nde,-0.20361669076660704
1644,fairness_xy,exom,maf,42,nde,-0.1644382559881994
1645,fairness_xy,exom,maf,42,nde,-0.2113261334380695
1646,fairness_xy,exom,maf,42,nde,-0.1484052685390651
1647,fairness_xy,exom,maf,42,nde,-0.17128840143643265
1648,fairness_xy,exom,maf,42,nde,-0.12831425013318798
1649,fairness_xy,exom,maf,42,nde,-0.19790641439729562
1650,fairness_xy,exom,maf,3407,nde,-0.2047976585254474
1651,fairness_xy,exom,maf,3407,nde,-0.12223140734682236
1652,fairness_xy,exom,maf,3407,nde,-0.22222839154461393
1653,fairness_xy,exom,maf,3407,nde,-0.10742387959369465
1654,fairness_xy,exom,maf,3407,nde,-0.13267586305041124
1655,fairness_xy,exom,maf,3407,nde,-0.14252290432209347
1656,fairness_xy,exom,maf,3407,nde,-0.16374194910985596
1657,fairness_xy,exom,maf,3407,nde,-0.1489356645353357
1658,fairness_xy,exom,maf,3407,nde,-0.225765955829477
1659,fairness_xy,exom,maf,3407,nde,-0.13262714522168517
1660,fairness_xy,exom,maf,65535,nde,-0.19548017485743008
1661,fairness_xy,exom,maf,65535,nde,-0.17058638749487165
1662,fairness_xy,exom,maf,65535,nde,-0.2385332186769506
1663,fairness_xy,exom,maf,65535,nde,-0.16462697134863025
1664,fairness_xy,exom,maf,65535,nde,1.5781337530992763
1665,fairness_xy,exom,maf,65535,nde,-0.16200550752316634
1666,fairness_xy,exom,maf,65535,nde,-0.18914444986267864
1667,fairness_xy,exom,maf,65535,nde,-0.20108889575695332
1668,fairness_xy,exom,maf,65535,nde,-0.26446743696565367
1669,fairness_xy,exom,maf,65535,nde,-0.16115138265225337
1670,fairness_xy,exom,maf,0,ctfde,-0.30935774125389165
1671,fairness_xy,exom,maf,0,ctfde,-0.3443405790148186
1672,fairness_xy,exom,maf,0,ctfde,-0.16985145204686258
1673,fairness_xy,exom,maf,0,ctfde,0.17307514174678673
1674,fairness_xy,exom,maf,0,ctfde,-0.2480484472424888
1675,fairness_xy,exom,maf,0,ctfde,-0.3791324347707891
1676,fairness_xy,exom,maf,0,ctfde,-0.21287633382000642
1677,fairness_xy,exom,maf,0,ctfde,-0.24990917930113743
1678,fairness_xy,exom,maf,0,ctfde,-0.24116670839335957
1679,fairness_xy,exom,maf,0,ctfde,-0.25221380196285653
1680,fairness_xy,exom,maf,7,ctfde,-0.4100814778344335
1681,fairness_xy,exom,maf,7,ctfde,-0.3109645443435743
1682,fairness_xy,exom,maf,7,ctfde,-0.2617382393847776
1683,fairness_xy,exom,maf,7,ctfde,-0.25765442819300294
1684,fairness_xy,exom,maf,7,ctfde,-0.2780284919324344
1685,fairness_xy,exom,maf,7,ctfde,-0.22319053352395107
1686,fairness_xy,exom,maf,7,ctfde,-0.3115998676719927
1687,fairness_xy,exom,maf,7,ctfde,-0.3877886002186419
1688,fairness_xy,exom,maf,7,ctfde,-0.21035810690701667
1689,fairness_xy,exom,maf,7,ctfde,-0.30740026247265306
1690,fairness_xy,exom,maf,42,ctfde,-0.272262082007229
1691,fairness_xy,exom,maf,42,ctfde,-0.19015872575308063
1692,fairness_xy,exom,maf,42,ctfde,-0.16109602559981157
1693,fairness_xy,exom,maf,42,ctfde,-0.1405841850448094
1694,fairness_xy,exom,maf,42,ctfde,-0.09594599786502084
1695,fairness_xy,exom,maf,42,ctfde,-0.1960680378724846
1696,fairness_xy,exom,maf,42,ctfde,-0.5075881091166496
1697,fairness_xy,exom,maf,42,ctfde,-0.1655511972523135
1698,fairness_xy,exom,maf,42,ctfde,-0.29923172491731226
1699,fairness_xy,exom,maf,42,ctfde,-0.40072974355190316
1700,fairness_xy,exom,maf,3407,ctfde,0.5647289735394952
1701,fairness_xy,exom,maf,3407,ctfde,-0.2657658663883727
1702,fairness_xy,exom,maf,3407,ctfde,-0.3339142557379528
1703,fairness_xy,exom,maf,3407,ctfde,-0.023028103480360107
1704,fairness_xy,exom,maf,3407,ctfde,-0.1464639099908474
1705,fairness_xy,exom,maf,3407,ctfde,-0.2007419796593573
1706,fairness_xy,exom,maf,3407,ctfde,-0.3868216962007914
1707,fairness_xy,exom,maf,3407,ctfde,-0.11668583540174127
1708,fairness_xy,exom,maf,3407,ctfde,-0.19726187554230717
1709,fairness_xy,exom,maf,3407,ctfde,-0.3567979054481043
1710,fairness_xy,exom,maf,65535,ctfde,-0.30277071859508053
1711,fairness_xy,exom,maf,65535,ctfde,-0.24663866525485106
1712,fairness_xy,exom,maf,65535,ctfde,-1.4538688876075505
1713,fairness_xy,exom,maf,65535,ctfde,-0.03274020456288832
1714,fairness_xy,exom,maf,65535,ctfde,-0.05915252602021509
1715,fairness_xy,exom,maf,65535,ctfde,-0.5897835642506241
1716,fairness_xy,exom,maf,65535,ctfde,-0.21701288757847847
1717,fairness_xy,exom,maf,65535,ctfde,-0.1983505869953049
1718,fairness_xy,exom,maf,65535,ctfde,-0.22995914720192034
1719,fairness_xy,exom,maf,65535,ctfde,-0.14911743497754976
1720,fairness_xy,exom,nice,0,ate,-0.1875451734777432
1721,fairness_xy,exom,nice,0,ate,-0.18431383685959501
1722,fairness_xy,exom,nice,0,ate,-0.17523395645929146
1723,fairness_xy,exom,nice,0,ate,-0.17874611647755467
1724,fairness_xy,exom,nice,0,ate,-0.18650756385075956
1725,fairness_xy,exom,nice,0,ate,-0.1978230823495869
1726,fairness_xy,exom,nice,0,ate,-0.16336715727841272
1727,fairness_xy,exom,nice,0,ate,-0.1906367505914347
1728,fairness_xy,exom,nice,0,ate,-0.19041641999366815
1729,fairness_xy,exom,nice,0,ate,-0.1841548097266471
1730,fairness_xy,exom,nice,7,ate,-0.19035050932928949
1731,fairness_xy,exom,nice,7,ate,-0.19525300001547297
1732,fairness_xy,exom,nice,7,ate,-0.17851208960723958
1733,fairness_xy,exom,nice,7,ate,-0.16954679319992477
1734,fairness_xy,exom,nice,7,ate,-0.17263563663603365
1735,fairness_xy,exom,nice,7,ate,-0.17667688456759606
1736,fairness_xy,exom,nice,7,ate,-0.1796402471775892
1737,fairness_xy,exom,nice,7,ate,-0.17230319365472413
1738,fairness_xy,exom,nice,7,ate,-0.1710374988499745
1739,fairness_xy,exom,nice,7,ate,-0.17266966531228578
1740,fairness_xy,exom,nice,42,ate,-0.16540687502681545
1741,fairness_xy,exom,nice,42,ate,-0.17931211652941287
1742,fairness_xy,exom,nice,42,ate,-0.17599885172604546
1743,fairness_xy,exom,nice,42,ate,-0.17240187075796964
1744,fairness_xy,exom,nice,42,ate,-0.1956588465565191
1745,fairness_xy,exom,nice,42,ate,-0.18414058762633245
1746,fairness_xy,exom,nice,42,ate,-0.1892869224988442
1747,fairness_xy,exom,nice,42,ate,-0.17366454874353243
1748,fairness_xy,exom,nice,42,ate,-0.1894714522212545
1749,fairness_xy,exom,nice,42,ate,-0.17424184355862504
1750,fairness_xy,exom,nice,3407,ate,-0.17092703261618253
1751,fairness_xy,exom,nice,3407,ate,-0.18835759850012568
1752,fairness_xy,exom,nice,3407,ate,-0.166675779353321
1753,fairness_xy,exom,nice,3407,ate,-0.19333826145935834
1754,fairness_xy,exom,nice,3407,ate,-0.18204138279817078
1755,fairness_xy,exom,nice,3407,ate,-0.18382549642491747
1756,fairness_xy,exom,nice,3407,ate,-0.17939535419857344
1757,fairness_xy,exom,nice,3407,ate,-0.1999009830045051
1758,fairness_xy,exom,nice,3407,ate,-0.18192866794932727
1759,fairness_xy,exom,nice,3407,ate,-0.16574715960848452
1760,fairness_xy,exom,nice,65535,ate,-0.18976109628984
1761,fairness_xy,exom,nice,65535,ate,-0.18154899446286055
1762,fairness_xy,exom,nice,65535,ate,-0.20538478296114576
1763,fairness_xy,exom,nice,65535,ate,-0.19201930487627816
1764,fairness_xy,exom,nice,65535,ate,-0.175808410439385
1765,fairness_xy,exom,nice,65535,ate,-0.1789700190013057
1766,fairness_xy,exom,nice,65535,ate,-0.17079850909006178
1767,fairness_xy,exom,nice,65535,ate,-0.18114403260288292
1768,fairness_xy,exom,nice,65535,ate,-0.1759225985274821
1769,fairness_xy,exom,nice,65535,ate,-0.17299227321034755
1770,fairness_xy,exom,nice,0,ett,-0.09295164707443404
1771,fairness_xy,exom,nice,0,ett,-0.15470322646702805
1772,fairness_xy,exom,nice,0,ett,-0.16552971055385118
1773,fairness_xy,exom,nice,0,ett,-0.15955618104732838
1774,fairness_xy,exom,nice,0,ett,36.23760648962234
1775,fairness_xy,exom,nice,0,ett,-0.5006312940744942
1776,fairness_xy,exom,nice,0,ett,-0.14307988069063216
1777,fairness_xy,exom,nice,0,ett,-0.11676040965826878
1778,fairness_xy,exom,nice,0,ett,-0.16488281363299717
1779,fairness_xy,exom,nice,0,ett,-0.1349463384856256
1780,fairness_xy,exom,nice,7,ett,-0.21328362924131083
1781,fairness_xy,exom,nice,7,ett,-0.17227566420949647
1782,fairness_xy,exom,nice,7,ett,-0.20827644424374253
1783,fairness_xy,exom,nice,7,ett,-0.19731877935984005
1784,fairness_xy,exom,nice,7,ett,-0.20245227064937843
1785,fairness_xy,exom,nice,7,ett,-0.20337438264954433
1786,fairness_xy,exom,nice,7,ett,-0.18392800356050049
1787,fairness_xy,exom,nice,7,ett,-0.20363537667925785
1788,fairness_xy,exom,nice,7,ett,-0.15919574353217364
1789,fairness_xy,exom,nice,7,ett,-0.15763623933947335
1790,fairness_xy,exom,nice,42,ett,-0.18779254631618408
1791,fairness_xy,exom,nice,42,ett,-0.18568593802595462
1792,fairness_xy,exom,nice,42,ett,-0.19501575763482187
1793,fairness_xy,exom,nice,42,ett,-0.17328247677277947
1794,fairness_xy,exom,nice,42,ett,-0.18933940391938592
1795,fairness_xy,exom,nice,42,ett,-0.19590517725811646
1796,fairness_xy,exom,nice,42,ett,-0.17917121197193497
1797,fairness_xy,exom,nice,42,ett,-0.18273001768314706
1798,fairness_xy,exom,nice,42,ett,-0.18284166459467488
1799,fairness_xy,exom,nice,42,ett,-0.18571765256734102
1800,fairness_xy,exom,nice,3407,ett,-0.171479196065283
1801,fairness_xy,exom,nice,3407,ett,-0.20257781468918296
1802,fairness_xy,exom,nice,3407,ett,-0.19466330546409283
1803,fairness_xy,exom,nice,3407,ett,-0.17886436732695649
1804,fairness_xy,exom,nice,3407,ett,-0.21768929605193005
1805,fairness_xy,exom,nice,3407,ett,-0.1740486207039404
1806,fairness_xy,exom,nice,3407,ett,-0.18964326968729728
1807,fairness_xy,exom,nice,3407,ett,-0.19164413675497038
1808,fairness_xy,exom,nice,3407,ett,-0.19605363438592593
1809,fairness_xy,exom,nice,3407,ett,-0.19845687840027826
1810,fairness_xy,exom,nice,65535,ett,-0.2416165715933849
1811,fairness_xy,exom,nice,65535,ett,-0.13893736917963606
1812,fairness_xy,exom,nice,65535,ett,-0.1834580546638176
1813,fairness_xy,exom,nice,65535,ett,-0.2650882358077091
1814,fairness_xy,exom,nice,65535,ett,-0.24492132715483145
1815,fairness_xy,exom,nice,65535,ett,-0.14185584265921486
1816,fairness_xy,exom,nice,65535,ett,-0.11960426220873199
1817,fairness_xy,exom,nice,65535,ett,-0.1451307098165464
1818,fairness_xy,exom,nice,65535,ett,-0.1746773495294911
1819,fairness_xy,exom,nice,65535,ett,-0.14092279458922846
1820,fairness_xy,exom,nice,0,nde,-0.2331465326278654
1821,fairness_xy,exom,nice,0,nde,-0.19423179156673642
1822,fairness_xy,exom,nice,0,nde,-0.20820244382210612
1823,fairness_xy,exom,nice,0,nde,-0.1345787417970547
1824,fairness_xy,exom,nice,0,nde,-0.20626231172104031
1825,fairness_xy,exom,nice,0,nde,-0.19098227960468472
1826,fairness_xy,exom,nice,0,nde,-0.22032147475756647
1827,fairness_xy,exom,nice,0,nde,-0.22650861347748807
1828,fairness_xy,exom,nice,0,nde,-0.21056574833978237
1829,fairness_xy,exom,nice,0,nde,-0.1759768339695278
1830,fairness_xy,exom,nice,7,nde,-0.23536736762914445
1831,fairness_xy,exom,nice,7,nde,-0.23469554095780326
1832,fairness_xy,exom,nice,7,nde,-0.22279979583714493
1833,fairness_xy,exom,nice,7,nde,-0.2285129833884043
1834,fairness_xy,exom,nice,7,nde,-0.187624031213098
1835,fairness_xy,exom,nice,7,nde,-0.2339500273510321
1836,fairness_xy,exom,nice,7,nde,-0.2626556512908515
1837,fairness_xy,exom,nice,7,nde,-0.23981648691673163
1838,fairness_xy,exom,nice,7,nde,-0.18564065368170318
1839,fairness_xy,exom,nice,7,nde,-0.22911004734379686
1840,fairness_xy,exom,nice,42,nde,-0.18378712256165297
1841,fairness_xy,exom,nice,42,nde,-0.18878007174526168
1842,fairness_xy,exom,nice,42,nde,-0.17723700269579
1843,fairness_xy,exom,nice,42,nde,-0.185826398432269
1844,fairness_xy,exom,nice,42,nde,-0.18967902045970264
1845,fairness_xy,exom,nice,42,nde,-0.20540060036959962
1846,fairness_xy,exom,nice,42,nde,-0.1630967065004818
1847,fairness_xy,exom,nice,42,nde,-0.20907585094121262
1848,fairness_xy,exom,nice,42,nde,-0.20308510442620586
1849,fairness_xy,exom,nice,42,nde,-0.09552986241550837
1850,fairness_xy,exom,nice,3407,nde,-0.15769922396467906
1851,fairness_xy,exom,nice,3407,nde,-0.14532380120796284
1852,fairness_xy,exom,nice,3407,nde,-0.1394292763320329
1853,fairness_xy,exom,nice,3407,nde,-0.20052731756465803
1854,fairness_xy,exom,nice,3407,nde,-0.18297332664733112
1855,fairness_xy,exom,nice,3407,nde,-0.16352982480280076
1856,fairness_xy,exom,nice,3407,nde,-0.200568056717361
1857,fairness_xy,exom,nice,3407,nde,-0.16289701632079995
1858,fairness_xy,exom,nice,3407,nde,-0.13583693522860052
1859,fairness_xy,exom,nice,3407,nde,-0.1479620664021949
1860,fairness_xy,exom,nice,65535,nde,-0.1644756883263262
1861,fairness_xy,exom,nice,65535,nde,-0.1776406616385937
1862,fairness_xy,exom,nice,65535,nde,-0.16006213941876907
1863,fairness_xy,exom,nice,65535,nde,-0.16809007772534368
1864,fairness_xy,exom,nice,65535,nde,-0.1853779384138985
1865,fairness_xy,exom,nice,65535,nde,-0.1596037182013451
1866,fairness_xy,exom,nice,65535,nde,-0.163768188881594
1867,fairness_xy,exom,nice,65535,nde,-0.16692858023650586
1868,fairness_xy,exom,nice,65535,nde,-0.16526111522703535
1869,fairness_xy,exom,nice,65535,nde,-0.17075771518124105
1870,fairness_xy,exom,nice,0,ctfde,-0.18370383718233763
1871,fairness_xy,exom,nice,0,ctfde,-0.19876803773214247
1872,fairness_xy,exom,nice,0,ctfde,-0.11436876585608013
1873,fairness_xy,exom,nice,0,ctfde,-0.1459626672825292
1874,fairness_xy,exom,nice,0,ctfde,-0.19662414150775953
1875,fairness_xy,exom,nice,0,ctfde,-0.18172702390938344
1876,fairness_xy,exom,nice,0,ctfde,-0.16557713070210694
1877,fairness_xy,exom,nice,0,ctfde,-0.1877972843170636
1878,fairness_xy,exom,nice,0,ctfde,-0.20542590033678532
1879,fairness_xy,exom,nice,0,ctfde,-0.15630298310337915
1880,fairness_xy,exom,nice,7,ctfde,-0.248619053027623
1881,fairness_xy,exom,nice,7,ctfde,-0.2466960947353658
1882,fairness_xy,exom,nice,7,ctfde,-0.2588381119604976
1883,fairness_xy,exom,nice,7,ctfde,-0.2516405410796412
1884,fairness_xy,exom,nice,7,ctfde,-0.15125777548649982
1885,fairness_xy,exom,nice,7,ctfde,-0.2558184835460429
1886,fairness_xy,exom,nice,7,ctfde,-0.139788826793602
1887,fairness_xy,exom,nice,7,ctfde,-0.22739240785288695
1888,fairness_xy,exom,nice,7,ctfde,-0.24446491431543382
1889,fairness_xy,exom,nice,7,ctfde,-0.24493688666981978
1890,fairness_xy,exom,nice,42,ctfde,-0.21935082217221652
1891,fairness_xy,exom,nice,42,ctfde,-0.16579939803910265
1892,fairness_xy,exom,nice,42,ctfde,-0.19568502236549346
1893,fairness_xy,exom,nice,42,ctfde,-0.17982876335921405
1894,fairness_xy,exom,nice,42,ctfde,-0.2328635965669945
1895,fairness_xy,exom,nice,42,ctfde,-0.172289815085802
1896,fairness_xy,exom,nice,42,ctfde,-0.20424183345897046
1897,fairness_xy,exom,nice,42,ctfde,-0.21211177831642553
1898,fairness_xy,exom,nice,42,ctfde,-0.021052123674501266
1899,fairness_xy,exom,nice,42,ctfde,-0.15589272593850162
1900,fairness_xy,exom,nice,3407,ctfde,-0.14705081952612847
1901,fairness_xy,exom,nice,3407,ctfde,0.17026071957535838
1902,fairness_xy,exom,nice,3407,ctfde,-0.20602428105221432
1903,fairness_xy,exom,nice,3407,ctfde,-0.1977825899451341
1904,fairness_xy,exom,nice,3407,ctfde,0.017822084228333424
1905,fairness_xy,exom,nice,3407,ctfde,-0.18876143783052568
1906,fairness_xy,exom,nice,3407,ctfde,-0.19086095780357915
1907,fairness_xy,exom,nice,3407,ctfde,-0.19919844750113974
1908,fairness_xy,exom,nice,3407,ctfde,-0.2319533159426853
1909,fairness_xy,exom,nice,3407,ctfde,-0.20795215031776682
1910,fairness_xy,exom,nice,65535,ctfde,-0.19161075274875505
1911,fairness_xy,exom,nice,65535,ctfde,-0.19373737463537527
1912,fairness_xy,exom,nice,65535,ctfde,-0.14261584088513363
1913,fairness_xy,exom,nice,65535,ctfde,-0.16997477828360896
1914,fairness_xy,exom,nice,65535,ctfde,-0.10250108466697255
1915,fairness_xy,exom,nice,65535,ctfde,-0.15081611281953866
1916,fairness_xy,exom,nice,65535,ctfde,-0.18278990596179645
1917,fairness_xy,exom,nice,65535,ctfde,-0.22298734901281275
1918,fairness_xy,exom,nice,65535,ctfde,-0.20008931711517736
1919,fairness_xy,exom,nice,65535,ctfde,-0.17940705722817668
1920,fairness_yw,rs,-,0,ate,0.0057000045424766
