,scm,method,model,seed,seed2,q,estimate
10162,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.11079991684910245
10163,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.1149001383257845
10164,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.10410017913996084
10165,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.10799991318151098
10166,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.11440022490975232
10167,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.11229980381424948
10168,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.10780003290460388
10169,fairness_yw,rs_gan_ncm,-,7,7,nde,-0.10989983026781841
10170,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.04359999243938556
10171,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.0541999621705071
10172,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.069400144463653
10173,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.05249994685643988
10174,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.04580002523859006
10175,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.06929979370666434
10176,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.0575999479200372
10177,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.06170008785628184
10178,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.05880006738720628
10179,fairness_yw,rs_gan_ncm,-,7,42,nde,-0.06840015960119405
10180,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.013500174683681587
10181,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.013000223881831752
10182,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.015299903991035202
10183,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.026699778612935987
10184,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.02689989063481918
10185,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.007300101666412873
10186,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.015799872993041697
10187,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.022600140754529485
10188,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.028100116479943815
10189,fairness_yw,rs_gan_ncm,-,7,3407,nde,-0.02639997955857848
10190,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.10279996272029404
10191,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.10200004110732047
10192,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.11079996479886914
10193,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.09860005630418311
10194,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.09010009850307368
10195,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.10530007751081777
10196,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.11630006587450711
10197,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.09239984054985795
10198,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.1118998741102118
10199,fairness_yw,rs_gan_ncm,-,7,65535,nde,-0.10289998057510705
10200,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08919994937284434
10201,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08309993979306324
10202,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08609990161191333
10203,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08549996168221377
10204,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08900007975964366
10205,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08520002192040227
10206,fairness_yw,rs_gan_ncm,-,42,0,nde,0.09359996400398729
10207,fairness_yw,rs_gan_ncm,-,42,0,nde,0.09020002949498518
10208,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08190000083590662
10209,fairness_yw,rs_gan_ncm,-,42,0,nde,0.08599993865570438
10210,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.10409984374064307
10211,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.08810004930821874
10212,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.1079000100527529
10213,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.10289980664135057
10214,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.10829990093415665
10215,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.1120000968039015
10216,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.10600014712197825
10217,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.10789984940847475
10218,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.1099000274570382
10219,fairness_yw,rs_gan_ncm,-,42,7,nde,-0.11299991887879113
10220,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.021599941738538464
10221,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.039200050500008576
10222,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.023700084957812895
10223,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.027699944090869677
10224,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.04109989038947981
10225,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.02700003120680744
10226,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.025000101450535606
10227,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.021899979509156786
10228,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.019100073831327113
10229,fairness_yw,rs_gan_ncm,-,42,42,nde,-0.02479995331773993
10230,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.016899724294082707
10231,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.02219987123227357
10232,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.016200035171541838
10233,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.028200208014796835
10234,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.013999951676342992
10235,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.019699813871563943
10236,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.010700242916304115
10237,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.006000272607333157
10238,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.02659981930628763
10239,fairness_yw,rs_gan_ncm,-,42,3407,nde,-0.014200057112670028
10240,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.10109986269506413
10241,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.09860011999729074
10242,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.09109996101931858
10243,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.09540006159172487
10244,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.1009999192030897
10245,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.09140008025883245
10246,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.10610016839450509
10247,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.10760004392117739
10248,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.10580005593382319
10249,fairness_yw,rs_gan_ncm,-,42,65535,nde,-0.09739985945313284
10250,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.0924999648644782
10251,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.08679994923725645
10252,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.08809995171950039
10253,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.09200008343736596
10254,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.08539996422378052
10255,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.09239998604647037
10256,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.08870002590940035
10257,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.07559989516489249
10258,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.07889994357972693
10259,fairness_yw,rs_gan_ncm,-,3407,0,nde,0.07660001850922957
10260,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.10659983178760385
10261,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.11179997067411257
10262,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.09689977036925929
10263,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.09549978875632487
10264,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.10390002903793621
10265,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.112300116947396
10266,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.10799996267437822
10267,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.10650007568401604
10268,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.12090019743876468
10269,fairness_yw,rs_gan_ncm,-,3407,7,nde,-0.0997000083089652
10270,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.02929991717605579
10271,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.025899952788867642
10272,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.027399944093298656
10273,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.030200014063844816
10274,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.020599922208934307
10275,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.027399885139457347
10276,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.027199960283220304
10277,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.03280007170721616
10278,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.03440008954829843
10279,fairness_yw,rs_gan_ncm,-,3407,42,nde,-0.02909995497685408
10280,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.026699827895292627
10281,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.02149986497523171
10282,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.02519991866565363
10283,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.018099960393330894
10284,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.001600370717589672
10285,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.019299970651273646
10286,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.021400269935844263
10287,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.039500091278734384
10288,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.018199951087793653
10289,fairness_yw,rs_gan_ncm,-,3407,3407,nde,-0.02109997250094131
10290,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.09830011096279545
10291,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.110599813626783
10292,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.08830002220663988
10293,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.10789985523068993
10294,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.10330004234645296
10295,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.10180010729194461
10296,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.09519990754094465
10297,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.10549997344417733
10298,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.10430009368671464
10299,fairness_yw,rs_gan_ncm,-,3407,65535,nde,-0.10759992351463787
10300,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.09039993418294176
10301,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.08869992869009066
10302,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.08709994967277954
10303,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.08259994357650194
10304,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.07609995256416402
10305,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.09649997165394691
10306,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.0923999561891842
10307,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.08730002181266278
10308,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.09169995441016679
10309,fairness_yw,rs_gan_ncm,-,65535,0,nde,0.09800006134043582
10310,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10290018379873384
10311,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10299977647432362
10312,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10349990294721034
10313,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10230011599656874
10314,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.09420019679956593
10315,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10860010197120568
10316,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10510017554918549
10317,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.10880022520554888
10318,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.1088999548248561
10319,fairness_yw,rs_gan_ncm,-,65535,7,nde,-0.11899996733668805
10320,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.04080008840262561
10321,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.05909995595101464
10322,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.05100012108341412
10323,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.0570998059885921
10324,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.05230017782210711
10325,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.05980013272977269
10326,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.03669985007688087
10327,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.0636000563341767
10328,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.04840002952034855
10329,fairness_yw,rs_gan_ncm,-,65535,42,nde,-0.05179987196362301
10330,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.010399676513142608
10331,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.03009985923775299
10332,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.009599782100395249
10333,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.01119988380317527
10334,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.03369985905662326
10335,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.018200028736859608
10336,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.015599830324455777
10337,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.02950012820580805
10338,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.023499600710304325
10339,fairness_yw,rs_gan_ncm,-,65535,3407,nde,-0.007499735942393726
10340,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10399987757004547
10341,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10250012637383901
10342,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.1065001059019402
10343,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10269995254098163
10344,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10669989498590216
10345,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10170007470343731
10346,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10179999509030052
10347,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.1050001117516361
10348,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.10150002162036237
10349,fairness_yw,rs_gan_ncm,-,65535,65535,nde,-0.09649995784164125
10350,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.06486099218474572
10351,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.027846396141542273
10352,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.03897013667007532
10353,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.03364882112660206
10354,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.04208347890063882
10355,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.039014419914082554
10356,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.04121615176603505
10357,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.04364132916651414
10358,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.05764487643537586
10359,fairness_yw,rs_gan_ncm,-,0,0,ctfde,0.04656005647387662
10360,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.16246894058137695
10361,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.12914210015814864
10362,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.13242327931246994
10363,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.1341548443201923
10364,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.13790009944004877
10365,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.15838010208253267
10366,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.13112537159201187
10367,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.12109372309618643
10368,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.14236352366320415
10369,fairness_yw,rs_gan_ncm,-,0,7,ctfde,-0.11648510224506065
10370,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.09160660858409042
10371,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.11552840861813418
10372,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.11111122362914055
10373,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.09907835514499594
10374,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.1244925139962216
10375,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.09356168945572552
10376,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.09035570487262778
10377,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.10455638670880402
10378,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.07685140058630346
10379,fairness_yw,rs_gan_ncm,-,0,42,ctfde,0.12960371216526037
10380,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.024461702666536578
10381,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.02207613141825915
10382,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.006831154929817784
10383,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.012765956287892843
10384,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.025198484881973127
10385,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.03233641447015545
10386,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.03418096268254045
10387,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.006541297471254592
10388,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.0020865678311754454
10389,fairness_yw,rs_gan_ncm,-,0,3407,ctfde,-0.014885099297970217
10390,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.09828390797848738
10391,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.1140814121616684
10392,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.07511448745876992
10393,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.08565102437055686
10394,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.10965479105078105
10395,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.08698492062112623
10396,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.0964042295212752
10397,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.09537576658695224
10398,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.12019994379676377
10399,fairness_yw,rs_gan_ncm,-,0,65535,ctfde,-0.08509982760837576
10400,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.034447108610621835
10401,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.06634424359582403
10402,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.046804028334144654
10403,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.049689469161909805
10404,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.04364128952502627
10405,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.04947727270385888
10406,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.04340208636326642
10407,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.04333342252683528
10408,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.027874596296334764
10409,fairness_yw,rs_gan_ncm,-,7,0,ctfde,0.03670365413381271
10410,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.10807116292065733
10411,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.09721907425887027
10412,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.1043083888478149
10413,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.09667195549887869
10414,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.09613659309362066
10415,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.10531101497100648
10416,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.10988500060504469
10417,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.12647848583742227
10418,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.10982531830037401
10419,fairness_yw,rs_gan_ncm,-,7,7,ctfde,-0.10118494006337847
10420,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.14959503889338396
10421,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.12552491578729136
10422,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.1180037613507941
10423,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.11036778193404401
10424,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.11751059623381455
10425,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.09808720282902872
10426,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.09023940169859573
10427,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.12227489874950093
10428,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.09915015440882219
10429,fairness_yw,rs_gan_ncm,-,7,42,ctfde,0.10988497143785309
10430,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.03266061142303672
10431,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.023431109097085345
10432,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.03483381987461037
10433,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.03362444113956137
10434,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.014057919777201833
10435,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.019463592474040337
10436,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.035192204876337674
10437,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.028062618493874092
10438,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.014195568904291078
10439,fairness_yw,rs_gan_ncm,-,7,3407,ctfde,-0.03853458214023331
10440,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.10616452815924815
10441,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.10138405239749887
10442,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.08066019222832993
10443,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.08503397940520258
10444,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.09238965715019923
10445,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.08568766625811222
10446,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.10868200919981535
10447,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.09690779982779221
10448,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.09339622774274597
10449,fairness_yw,rs_gan_ncm,-,7,65535,ctfde,-0.07875521710866468
10450,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.06639283451657696
10451,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.05339798167667034
10452,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.021970569508559523
10453,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.043493387881528844
10454,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.04620348277855149
10455,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.050405915826818914
10456,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.04301069882647132
10457,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.05414668060915853
10458,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.036958064885373954
10459,fairness_yw,rs_gan_ncm,-,42,0,ctfde,0.048365212007125485
10460,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.12746205902093388
10461,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.11239064480639194
10462,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.09221819975951123
10463,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.1342838406603588
10464,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.10694447121040179
10465,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.10323745152357139
10466,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.11620037111926429
10467,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.1071989157006693
10468,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.10363168544623269
10469,fairness_yw,rs_gan_ncm,-,42,7,ctfde,-0.11229577928106749
10470,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.10863369178822202
10471,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.08468296400447345
10472,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.08679416424924957
10473,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.08587508186164955
10474,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.13484204018078438
10475,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.1302155066838387
10476,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.08379376067039146
10477,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.06540697986491595
10478,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.1293556043270902
10479,fairness_yw,rs_gan_ncm,-,42,42,ctfde,0.10104872164029166
10480,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.02402402285141586
10481,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.0010506945183812455
10482,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.0158473258528673
10483,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.012269758291454047
10484,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.033046849231262165
10485,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.021265375279862664
10486,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.022087895998222085
10487,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.0021264169766191943
10488,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.010518060438793497
10489,fairness_yw,rs_gan_ncm,-,42,3407,ctfde,-0.006883754510317308
10490,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.10492632028282173
10491,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.09199481172632984
10492,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.10938952004587685
10493,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.10188090935091307
10494,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.101758743040271
10495,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.11539663546420834
10496,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.10710872273850294
10497,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.10707517137609213
10498,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.09946158151658685
10499,fairness_yw,rs_gan_ncm,-,42,65535,ctfde,-0.10866098184671205
10500,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.05171223956861298
10501,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.04923185999865054
10502,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.029946145283614556
10503,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.04392959854620421
10504,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.03904320230651215
10505,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.048846681679802884
10506,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.05035255583185538
10507,fairness_yw,rs_gan_ncm,-,3407,0,ctfde,0.05796095484023911
